,seriesID,year,period,month,value,footnotes,netchg_1mo,netchg_3mo,netchg_6mo,netchg_12mo,pctchg_1mo,pctchg_3mo,pctchg_6mo,pctchg_12mo,time_period,series_name
790,SMS42000000000000001,2024,M08,August,6147.9,,8.3,13.7,26.8,47.9,0.1,0.2,0.4,0.8,2024-08-01,PA
791,SMS42000000000000001,2024,M07,July,6139.6,,4.0,11.5,25.1,47.2,0.1,0.2,0.4,0.8,2024-07-01,PA
792,SMS42000000000000001,2024,M06,June,6135.6,,1.4,4.6,21.5,40.4,0.0,0.1,0.4,0.7,2024-06-01,PA
793,SMS42000000000000001,2024,M05,May,6134.2,,6.1,13.1,31.6,60.7,0.1,0.2,0.5,1.0,2024-05-01,PA
794,SMS42000000000000001,2024,M04,April,6128.1,,-2.9,13.6,26.8,56.0,0.0,0.2,0.4,0.9,2024-04-01,PA
795,SMS42000000000000001,2024,M03,March,6131.0,,9.9,16.9,29.1,63.3,0.2,0.3,0.5,1.0,2024-03-01,PA
796,SMS42000000000000001,2024,M02,February,6121.1,,6.6,18.5,21.1,59.7,0.1,0.3,0.3,1.0,2024-02-01,PA
797,SMS42000000000000001,2024,M01,January,6114.5,,0.4,13.2,22.1,53.7,0.0,0.2,0.4,0.9,2024-01-01,PA
798,SMS44000000000000001,2025,M09,September,514.7,Preliminary,0.4,1.5,-1.0,2.7,0.1,0.3,-0.2,0.5,2025-09-01,RI
799,SMS44000000000000001,2025,M08,August,514.3,,1.1,-1.3,-0.9,2.3,0.2,-0.3,-0.2,0.4,2025-08-01,RI
800,SMS44000000000000001,2025,M07,July,513.2,,0.0,-2.6,-1.2,1.7,0.0,-0.5,-0.2,0.3,2025-07-01,RI
801,SMS44000000000000001,2025,M06,June,513.2,,-2.4,-2.5,-1.3,-0.4,-0.5,-0.5,-0.3,-0.1,2025-06-01,RI
802,SMS44000000000000001,2025,M05,May,515.6,,-0.2,0.4,1.2,3.5,0.0,0.1,0.2,0.7,2025-05-01,RI
803,SMS44000000000000001,2025,M04,April,515.8,,0.1,1.4,1.9,4.1,0.0,0.3,0.4,0.8,2025-04-01,RI
804,SMS44000000000000001,2025,M03,March,515.7,,0.5,1.2,3.7,3.8,0.1,0.2,0.7,0.7,2025-03-01,RI
805,SMS44000000000000001,2025,M02,February,515.2,,0.8,0.8,3.2,5.7,0.2,0.2,0.6,1.1,2025-02-01,RI
806,SMS44000000000000001,2025,M01,January,514.4,,-0.1,0.5,2.9,6.7,0.0,0.1,0.6,1.3,2025-01-01,RI
807,SMS44000000000000001,2024,M12,December,514.5,,0.1,2.5,0.9,5.4,0.0,0.5,0.2,1.1,2024-12-01,RI
808,SMS44000000000000001,2024,M11,November,514.4,,0.5,2.4,2.3,6.8,0.1,0.5,0.4,1.3,2024-11-01,RI
809,SMS44000000000000001,2024,M10,October,513.9,,1.9,2.4,2.2,6.2,0.4,0.5,0.4,1.2,2024-10-01,RI
810,SMS44000000000000001,2024,M09,September,512.0,,0.0,-1.6,0.1,3.4,0.0,-0.3,0.0,0.7,2024-09-01,RI
811,SMS44000000000000001,2024,M08,August,512.0,,0.5,-0.1,2.5,4.1,0.1,0.0,0.5,0.8,2024-08-01,RI
812,SMS44000000000000001,2024,M07,July,511.5,,-2.1,-0.2,3.8,4.6,-0.4,0.0,0.7,0.9,2024-07-01,RI
813,SMS44000000000000001,2024,M06,June,513.6,,1.5,1.7,4.5,6.7,0.3,0.3,0.9,1.3,2024-06-01,RI
814,SMS44000000000000001,2024,M05,May,512.1,,0.4,2.6,4.5,7.5,0.1,0.5,0.9,1.5,2024-05-01,RI
815,SMS44000000000000001,2024,M04,April,511.7,,-0.2,4.0,4.0,9.8,0.0,0.8,0.8,2.0,2024-04-01,RI
816,SMS44000000000000001,2024,M03,March,511.9,,2.4,2.8,3.3,7.0,0.5,0.5,0.6,1.4,2024-03-01,RI
817,SMS44000000000000001,2024,M02,February,509.5,,1.8,1.9,1.6,6.1,0.4,0.4,0.3,1.2,2024-02-01,RI
818,SMS44000000000000001,2024,M01,January,507.7,,-1.4,0.0,0.8,5.4,-0.3,0.0,0.2,1.1,2024-01-01,RI
819,SMS45000000000000001,2025,M09,September,2420.8,Preliminary,-4.7,0.4,19.8,54.3,-0.2,0.0,0.8,2.3,2025-09-01,SC
820,SMS45000000000000001,2025,M08,August,2425.5,,-2.0,10.7,35.7,70.3,-0.1,0.4,1.5,3.0,2025-08-01,SC
821,SMS45000000000000001,2025,M07,July,2427.5,,7.1,19.8,39.8,77.1,0.3,0.8,1.7,3.3,2025-07-01,SC
822,SMS45000000000000001,2025,M06,June,2420.4,,5.6,19.4,36.7,68.6,0.2,0.8,1.5,2.9,2025-06-01,SC
823,SMS45000000000000001,2025,M05,May,2414.8,,7.1,25.0,38.4,64.2,0.3,1.0,1.6,2.7,2025-05-01,SC
824,SMS45000000000000001,2025,M04,April,2407.7,,6.7,20.0,39.3,57.2,0.3,0.8,1.7,2.4,2025-04-01,SC
825,SMS45000000000000001,2025,M03,March,2401.0,,11.2,17.3,34.5,56.4,0.5,0.7,1.5,2.4,2025-03-01,SC
826,SMS45000000000000001,2025,M02,February,2389.8,,2.1,13.4,34.6,49.9,0.1,0.6,1.5,2.1,2025-02-01,SC
827,SMS45000000000000001,2025,M01,January,2387.7,,4.0,19.3,37.3,56.2,0.2,0.8,1.6,2.4,2025-01-01,SC
828,SMS45000000000000001,2024,M12,December,2383.7,,7.3,17.2,31.9,51.2,0.3,0.7,1.4,2.2,2024-12-01,SC
829,SMS45000000000000001,2024,M11,November,2376.4,,8.0,21.2,25.8,45.8,0.3,0.9,1.1,2.0,2024-11-01,SC
830,SMS45000000000000001,2024,M10,October,2368.4,,1.9,18.0,17.9,40.6,0.1,0.8,0.8,1.7,2024-10-01,SC
831,SMS45000000000000001,2024,M09,September,2366.5,,11.3,14.7,21.9,43.7,0.5,0.6,0.9,1.9,2024-09-01,SC
832,SMS45000000000000001,2024,M08,August,2355.2,,4.8,4.6,15.3,37.8,0.2,0.2,0.7,1.6,2024-08-01,SC
833,SMS45000000000000001,2024,M07,July,2350.4,,-1.4,-0.1,18.9,39.4,-0.1,0.0,0.8,1.7,2024-07-01,SC
834,SMS45000000000000001,2024,M06,June,2351.8,,1.2,7.2,19.3,45.1,0.1,0.3,0.8,2.0,2024-06-01,SC
835,SMS45000000000000001,2024,M05,May,2350.6,,0.1,10.7,20.0,53.6,0.0,0.5,0.9,2.3,2024-05-01,SC
836,SMS45000000000000001,2024,M04,April,2350.5,,5.9,19.0,22.7,57.6,0.3,0.8,1.0,2.5,2024-04-01,SC
837,SMS45000000000000001,2024,M03,March,2344.6,,4.7,12.1,21.8,49.0,0.2,0.5,0.9,2.1,2024-03-01,SC
838,SMS45000000000000001,2024,M02,February,2339.9,,8.4,9.3,22.5,49.7,0.4,0.4,1.0,2.2,2024-02-01,SC
839,SMS45000000000000001,2024,M01,January,2331.5,,-1.0,3.7,20.5,44.2,0.0,0.2,0.9,1.9,2024-01-01,SC
840,SMS46000000000000001,2025,M09,September,473.0,Preliminary,2.0,0.9,1.2,4.4,0.4,0.2,0.3,0.9,2025-09-01,SD
841,SMS46000000000000001,2025,M08,August,471.0,,-0.9,0.0,-0.4,3.5,-0.2,0.0,-0.1,0.7,2025-08-01,SD
842,SMS46000000000000001,2025,M07,July,471.9,,-0.2,-0.6,-0.7,4.6,0.0,-0.1,-0.1,1.0,2025-07-01,SD
843,SMS46000000000000001,2025,M06,June,472.1,,1.1,0.3,1.6,5.4,0.2,0.1,0.3,1.2,2025-06-01,SD
844,SMS46000000000000001,2025,M05,May,471.0,,-1.5,-0.4,1.0,2.9,-0.3,-0.1,0.2,0.6,2025-05-01,SD
845,SMS46000000000000001,2025,M04,April,472.5,,0.7,-0.1,2.4,4.9,0.1,0.0,0.5,1.0,2025-04-01,SD
846,SMS46000000000000001,2025,M03,March,471.8,,0.4,1.3,3.2,4.1,0.1,0.3,0.7,0.9,2025-03-01,SD
847,SMS46000000000000001,2025,M02,February,471.4,,-1.2,1.4,3.9,5.4,-0.3,0.3,0.8,1.2,2025-02-01,SD
848,SMS46000000000000001,2025,M01,January,472.6,,2.1,2.5,5.3,7.5,0.4,0.5,1.1,1.6,2025-01-01,SD
849,SMS46000000000000001,2024,M12,December,470.5,,0.5,1.9,3.8,4.4,0.1,0.4,0.8,0.9,2024-12-01,SD
850,SMS46000000000000001,2024,M11,November,470.0,,-0.1,2.5,1.9,4.7,0.0,0.5,0.4,1.0,2024-11-01,SD
851,SMS46000000000000001,2024,M10,October,470.1,,1.5,2.8,2.5,5.6,0.3,0.6,0.5,1.2,2024-10-01,SD
852,SMS46000000000000001,2024,M09,September,468.6,,1.1,1.9,0.9,4.2,0.2,0.4,0.2,0.9,2024-09-01,SD
853,SMS46000000000000001,2024,M08,August,467.5,,0.2,-0.6,1.5,4.1,0.0,-0.1,0.3,0.9,2024-08-01,SD
854,SMS46000000000000001,2024,M07,July,467.3,,0.6,-0.3,2.2,5.0,0.1,-0.1,0.5,1.1,2024-07-01,SD
855,SMS46000000000000001,2024,M06,June,466.7,,-1.4,-1.0,0.6,3.4,-0.3,-0.2,0.1,0.7,2024-06-01,SD
856,SMS46000000000000001,2024,M05,May,468.1,,0.5,2.1,2.8,7.9,0.1,0.5,0.6,1.7,2024-05-01,SD
857,SMS46000000000000001,2024,M04,April,467.6,,-0.1,2.5,3.1,8.6,0.0,0.5,0.7,1.9,2024-04-01,SD
858,SMS46000000000000001,2024,M03,March,467.7,,1.7,1.6,3.3,8.4,0.4,0.3,0.7,1.8,2024-03-01,SD
859,SMS46000000000000001,2024,M02,February,466.0,,0.9,0.7,2.6,7.6,0.2,0.2,0.6,1.7,2024-02-01,SD
860,SMS46000000000000001,2024,M01,January,465.1,,-1.0,0.6,2.8,7.4,-0.2,0.1,0.6,1.6,2024-01-01,SD
861,SMS47000000000000001,2025,M09,September,3411.7,Preliminary,3.4,16.4,25.8,35.8,0.1,0.5,0.8,1.1,2025-09-01,TN
862,SMS47000000000000001,2025,M08,August,3408.3,,9.5,14.5,23.8,34.4,0.3,0.4,0.7,1.0,2025-08-01,TN
863,SMS47000000000000001,2025,M07,July,3398.8,,3.5,5.5,24.4,25.9,0.1,0.2,0.7,0.8,2025-07-01,TN
864,SMS47000000000000001,2025,M06,June,3395.3,,1.5,9.4,9.4,18.3,0.0,0.3,0.3,0.5,2025-06-01,TN
865,SMS47000000000000001,2025,M05,May,3393.8,,0.5,9.3,11.1,19.2,0.0,0.3,0.3,0.6,2025-05-01,TN
866,SMS47000000000000001,2025,M04,April,3393.3,,7.4,18.9,12.0,22.8,0.2,0.6,0.4,0.7,2025-04-01,TN
867,SMS47000000000000001,2025,M03,March,3385.9,,1.4,0.0,10.0,11.4,0.0,0.0,0.3,0.3,2025-03-01,TN
868,SMS47000000000000001,2025,M02,February,3384.5,,10.1,1.8,10.6,20.2,0.3,0.1,0.3,0.6,2025-02-01,TN
869,SMS47000000000000001,2025,M01,January,3374.4,,-11.5,-6.9,1.5,20.1,-0.3,-0.2,0.0,0.6,2025-01-01,TN
870,SMS47000000000000001,2024,M12,December,3385.9,,3.2,10.0,8.9,22.2,0.1,0.3,0.3,0.7,2024-12-01,TN
871,SMS47000000000000001,2024,M11,November,3382.7,,1.4,8.8,8.1,26.2,0.0,0.3,0.2,0.8,2024-11-01,TN
872,SMS47000000000000001,2024,M10,October,3381.3,,5.4,8.4,10.8,31.4,0.2,0.2,0.3,0.9,2024-10-01,TN
873,SMS47000000000000001,2024,M09,September,3375.9,,2.0,-1.1,1.4,25.2,0.1,0.0,0.0,0.8,2024-09-01,TN
874,SMS47000000000000001,2024,M08,August,3373.9,,1.0,-0.7,9.6,35.7,0.0,0.0,0.3,1.1,2024-08-01,TN
875,SMS47000000000000001,2024,M07,July,3372.9,,-4.1,2.4,18.6,34.0,-0.1,0.1,0.6,1.0,2024-07-01,TN
876,SMS47000000000000001,2024,M06,June,3377.0,,2.4,2.5,13.3,41.9,0.1,0.1,0.4,1.3,2024-06-01,TN
877,SMS47000000000000001,2024,M05,May,3374.6,,4.1,10.3,18.1,51.9,0.1,0.3,0.5,1.6,2024-05-01,TN
878,SMS47000000000000001,2024,M04,April,3370.5,,-4.0,16.2,20.6,56.2,-0.1,0.5,0.6,1.7,2024-04-01,TN
879,SMS47000000000000001,2024,M03,March,3374.5,,10.2,10.8,23.8,61.2,0.3,0.3,0.7,1.8,2024-03-01,TN
880,SMS47000000000000001,2024,M02,February,3364.3,,10.0,7.8,26.1,52.2,0.3,0.2,0.8,1.6,2024-02-01,TN
881,SMS47000000000000001,2024,M01,January,3354.3,,-9.4,4.4,15.4,46.3,-0.3,0.1,0.5,1.4,2024-01-01,TN
882,SMS48000000000000001,2025,M09,September,14343.8,Preliminary,4.6,18.7,61.4,168.0,0.0,0.1,0.4,1.2,2025-09-01,TX
883,SMS48000000000000001,2025,M08,August,14339.2,,9.1,8.1,83.1,187.1,0.1,0.1,0.6,1.3,2025-08-01,TX
884,SMS48000000000000001,2025,M07,July,14330.1,,5.0,17.4,96.0,228.8,0.0,0.1,0.7,1.6,2025-07-01,TX
885,SMS48000000000000001,2025,M06,June,14325.1,,-6.0,42.7,116.6,194.2,0.0,0.3,0.8,1.4,2025-06-01,TX
886,SMS48000000000000001,2025,M05,May,14331.1,,18.4,75.0,156.4,203.6,0.1,0.5,1.1,1.4,2025-05-01,TX
887,SMS48000000000000001,2025,M04,April,14312.7,,30.3,78.6,132.8,208.1,0.2,0.6,0.9,1.5,2025-04-01,TX
888,SMS48000000000000001,2025,M03,March,14282.4,,26.3,73.9,106.6,191.9,0.2,0.5,0.8,1.4,2025-03-01,TX
889,SMS48000000000000001,2025,M02,February,14256.1,,22.0,81.4,104.0,184.2,0.2,0.6,0.7,1.3,2025-02-01,TX
890,SMS48000000000000001,2025,M01,January,14234.1,,25.6,54.2,132.8,185.4,0.2,0.4,0.9,1.3,2025-01-01,TX
891,SMS48000000000000001,2024,M12,December,14208.5,,33.8,32.7,77.6,188.9,0.2,0.2,0.5,1.3,2024-12-01,TX
892,SMS48000000000000001,2024,M11,November,14174.7,,-5.2,22.6,47.2,180.3,0.0,0.2,0.3,1.3,2024-11-01,TX
893,SMS48000000000000001,2024,M10,October,14179.9,,4.1,78.6,75.3,189.1,0.0,0.6,0.5,1.4,2024-10-01,TX
894,SMS48000000000000001,2024,M09,September,14175.8,,23.7,44.9,85.3,192.5,0.2,0.3,0.6,1.4,2024-09-01,TX
895,SMS48000000000000001,2024,M08,August,14152.1,,50.8,24.6,80.2,197.0,0.4,0.2,0.6,1.4,2024-08-01,TX
896,SMS48000000000000001,2024,M07,July,14101.3,,-29.6,-3.3,52.6,172.5,-0.2,0.0,0.4,1.2,2024-07-01,TX
897,SMS48000000000000001,2024,M06,June,14130.9,,3.4,40.4,111.3,193.2,0.0,0.3,0.8,1.4,2024-06-01,TX
898,SMS48000000000000001,2024,M05,May,14127.5,,22.9,55.6,133.1,233.3,0.2,0.4,1.0,1.7,2024-05-01,TX
899,SMS48000000000000001,2024,M04,April,14104.6,,14.1,55.9,113.8,227.9,0.1,0.4,0.8,1.6,2024-04-01,TX
900,SMS48000000000000001,2024,M03,March,14090.5,,18.6,70.9,107.2,229.3,0.1,0.5,0.8,1.7,2024-03-01,TX
901,SMS48000000000000001,2024,M02,February,14071.9,,23.2,77.5,116.8,246.1,0.2,0.6,0.8,1.8,2024-02-01,TX
902,SMS48000000000000001,2024,M01,January,14048.7,,29.1,57.9,119.9,249.8,0.2,0.4,0.9,1.8,2024-01-01,TX
903,SMS49000000000000001,2025,M09,September,1779.5,Preliminary,3.6,8.4,4.7,29.7,0.2,0.5,0.3,1.7,2025-09-01,UT
904,SMS49000000000000001,2025,M08,August,1775.9,,9.1,-2.8,5.5,31.2,0.5,-0.2,0.3,1.8,2025-08-01,UT
905,SMS49000000000000001,2025,M07,July,1766.8,,-4.3,-10.5,-2.8,26.8,-0.2,-0.6,-0.2,1.5,2025-07-01,UT
906,SMS49000000000000001,2025,M06,June,1771.1,,-7.6,-3.7,7.1,29.8,-0.4,-0.2,0.4,1.7,2025-06-01,UT
907,SMS49000000000000001,2025,M05,May,1778.7,,1.4,8.3,19.8,39.3,0.1,0.5,1.1,2.3,2025-05-01,UT
908,SMS49000000000000001,2025,M04,April,1777.3,,2.5,7.7,20.2,36.1,0.1,0.4,1.1,2.1,2025-04-01,UT
909,SMS49000000000000001,2025,M03,March,1774.8,,4.4,10.8,25.0,35.3,0.2,0.6,1.4,2.0,2025-03-01,UT
910,SMS49000000000000001,2025,M02,February,1770.4,,0.8,11.5,25.7,36.4,0.0,0.7,1.5,2.1,2025-02-01,UT
911,SMS49000000000000001,2025,M01,January,1769.6,,5.6,12.5,29.6,36.3,0.3,0.7,1.7,2.1,2025-01-01,UT
912,SMS49000000000000001,2024,M12,December,1764.0,,5.1,14.2,22.7,29.4,0.3,0.8,1.3,1.7,2024-12-01,UT
913,SMS49000000000000001,2024,M11,November,1758.9,,1.8,14.2,19.5,30.0,0.1,0.8,1.1,1.7,2024-11-01,UT
914,SMS49000000000000001,2024,M10,October,1757.1,,7.3,17.1,15.9,27.8,0.4,1.0,0.9,1.6,2024-10-01,UT
915,SMS49000000000000001,2024,M09,September,1749.8,,5.1,8.5,10.3,20.3,0.3,0.5,0.6,1.2,2024-09-01,UT
916,SMS49000000000000001,2024,M08,August,1744.7,,4.7,5.3,10.7,21.1,0.3,0.3,0.6,1.2,2024-08-01,UT
917,SMS49000000000000001,2024,M07,July,1740.0,,-1.3,-1.2,6.7,17.0,-0.1,-0.1,0.4,1.0,2024-07-01,UT
918,SMS49000000000000001,2024,M06,June,1741.3,,1.9,1.8,6.7,13.4,0.1,0.1,0.4,0.8,2024-06-01,UT
919,SMS49000000000000001,2024,M05,May,1739.4,,-1.8,5.4,10.5,20.1,-0.1,0.3,0.6,1.2,2024-05-01,UT
920,SMS49000000000000001,2024,M04,April,1741.2,,1.7,7.9,11.9,26.4,0.1,0.5,0.7,1.5,2024-04-01,UT
921,SMS49000000000000001,2024,M03,March,1739.5,,5.5,4.9,10.0,30.8,0.3,0.3,0.6,1.8,2024-03-01,UT
922,SMS49000000000000001,2024,M02,February,1734.0,,0.7,5.1,10.4,25.2,0.0,0.3,0.6,1.5,2024-02-01,UT
923,SMS49000000000000001,2024,M01,January,1733.3,,-1.3,4.0,10.3,26.1,-0.1,0.2,0.6,1.5,2024-01-01,UT
924,SMS50000000000000001,2025,M09,September,315.3,Preliminary,0.7,1.2,1.0,3.2,0.2,0.4,0.3,1.0,2025-09-01,VT
925,SMS50000000000000001,2025,M08,August,314.6,,0.8,0.5,1.4,1.5,0.3,0.2,0.4,0.5,2025-08-01,VT
926,SMS50000000000000001,2025,M07,July,313.8,,-0.3,0.1,1.1,1.9,-0.1,0.0,0.4,0.6,2025-07-01,VT
927,SMS50000000000000001,2025,M06,June,314.1,,0.0,-0.2,2.9,2.7,0.0,-0.1,0.9,0.9,2025-06-01,VT
928,SMS50000000000000001,2025,M05,May,314.1,,0.4,0.9,2.4,2.7,0.1,0.3,0.8,0.9,2025-05-01,VT
929,SMS50000000000000001,2025,M04,April,313.7,,-0.6,1.0,1.9,2.7,-0.2,0.3,0.6,0.9,2025-04-01,VT
930,SMS50000000000000001,2025,M03,March,314.3,,1.1,3.1,2.2,2.6,0.4,1.0,0.7,0.8,2025-03-01,VT
931,SMS50000000000000001,2025,M02,February,313.2,,0.5,1.5,0.1,1.8,0.2,0.5,0.0,0.6,2025-02-01,VT
932,SMS50000000000000001,2025,M01,January,312.7,,1.5,0.9,0.8,0.9,0.5,0.3,0.3,0.3,2025-01-01,VT
933,SMS50000000000000001,2024,M12,December,311.2,,-0.5,-0.9,-0.2,0.4,-0.2,-0.3,-0.1,0.1,2024-12-01,VT
934,SMS50000000000000001,2024,M11,November,311.7,,-0.1,-1.4,0.3,0.8,0.0,-0.4,0.1,0.3,2024-11-01,VT
935,SMS50000000000000001,2024,M10,October,311.8,,-0.3,-0.1,0.8,1.2,-0.1,0.0,0.3,0.4,2024-10-01,VT
936,SMS50000000000000001,2024,M09,September,312.1,,-1.0,0.7,0.4,1.2,-0.3,0.2,0.1,0.4,2024-09-01,VT
937,SMS50000000000000001,2024,M08,August,313.1,,1.2,1.7,1.7,3.6,0.4,0.5,0.5,1.2,2024-08-01,VT
938,SMS50000000000000001,2024,M07,July,311.9,,0.5,0.9,0.1,1.8,0.2,0.3,0.0,0.6,2024-07-01,VT
939,SMS50000000000000001,2024,M06,June,311.4,,0.0,-0.3,0.6,-0.5,0.0,-0.1,0.2,-0.2,2024-06-01,VT
940,SMS50000000000000001,2024,M05,May,311.4,,0.4,0.0,0.5,2.1,0.1,0.0,0.2,0.7,2024-05-01,VT
941,SMS50000000000000001,2024,M04,April,311.0,,-0.7,-0.8,0.4,1.0,-0.2,-0.3,0.1,0.3,2024-04-01,VT
942,SMS50000000000000001,2024,M03,March,311.7,,0.3,0.9,0.8,2.4,0.1,0.3,0.3,0.8,2024-03-01,VT
943,SMS50000000000000001,2024,M02,February,311.4,,-0.4,0.5,1.9,2.5,-0.1,0.2,0.6,0.8,2024-02-01,VT
944,SMS50000000000000001,2024,M01,January,311.8,,1.0,1.2,1.7,2.5,0.3,0.4,0.5,0.8,2024-01-01,VT
945,SMS51000000000000001,2025,M09,September,4278.4,Preliminary,-5.0,7.3,6.2,28.2,-0.1,0.2,0.1,0.7,2025-09-01,VA
946,SMS51000000000000001,2025,M08,August,4283.4,,9.0,6.7,17.9,46.2,0.2,0.2,0.4,1.1,2025-08-01,VA
947,SMS51000000000000001,2025,M07,July,4274.4,,3.3,-0.5,7.3,38.1,0.1,0.0,0.2,0.9,2025-07-01,VA
948,SMS51000000000000001,2025,M06,June,4271.1,,-5.6,-1.1,-2.8,38.4,-0.1,0.0,-0.1,0.9,2025-06-01,VA
949,SMS51000000000000001,2025,M05,May,4276.7,,1.8,11.2,17.0,50.0,0.0,0.3,0.4,1.2,2025-05-01,VA
950,SMS51000000000000001,2025,M04,April,4274.9,,2.7,7.8,21.2,50.1,0.1,0.2,0.5,1.2,2025-04-01,VA
951,SMS51000000000000001,2025,M03,March,4272.2,,6.7,-1.7,22.0,49.1,0.2,0.0,0.5,1.2,2025-03-01,VA
952,SMS51000000000000001,2025,M02,February,4265.5,,-1.6,5.8,28.3,53.5,0.0,0.1,0.7,1.3,2025-02-01,VA
953,SMS51000000000000001,2025,M01,January,4267.1,,-6.8,13.4,30.8,60.9,-0.2,0.3,0.7,1.4,2025-01-01,VA
954,SMS51000000000000001,2024,M12,December,4273.9,,14.2,23.7,41.2,74.0,0.3,0.6,1.0,1.8,2024-12-01,VA
955,SMS51000000000000001,2024,M11,November,4259.7,,6.0,22.5,33.0,66.0,0.1,0.5,0.8,1.6,2024-11-01,VA
956,SMS51000000000000001,2024,M10,October,4253.7,,3.5,17.4,28.9,63.3,0.1,0.4,0.7,1.5,2024-10-01,VA
957,SMS51000000000000001,2024,M09,September,4250.2,,13.0,17.5,27.1,62.8,0.3,0.4,0.6,1.5,2024-09-01,VA
958,SMS51000000000000001,2024,M08,August,4237.2,,0.9,10.5,25.2,53.3,0.0,0.2,0.6,1.3,2024-08-01,VA
959,SMS51000000000000001,2024,M07,July,4236.3,,3.6,11.5,30.1,63.3,0.1,0.3,0.7,1.5,2024-07-01,VA
960,SMS51000000000000001,2024,M06,June,4232.7,,6.0,9.6,32.8,62.5,0.1,0.2,0.8,1.5,2024-06-01,VA
961,SMS51000000000000001,2024,M05,May,4226.7,,1.9,14.7,33.0,64.9,0.0,0.3,0.8,1.6,2024-05-01,VA
962,SMS51000000000000001,2024,M04,April,4224.8,,1.7,18.6,34.4,68.5,0.0,0.4,0.8,1.6,2024-04-01,VA
963,SMS51000000000000001,2024,M03,March,4223.1,,11.1,23.2,35.7,70.2,0.3,0.6,0.9,1.7,2024-03-01,VA
964,SMS51000000000000001,2024,M02,February,4212.0,,5.8,18.3,28.1,59.4,0.1,0.4,0.7,1.4,2024-02-01,VA
965,SMS51000000000000001,2024,M01,January,4206.2,,6.3,15.8,33.2,64.4,0.2,0.4,0.8,1.6,2024-01-01,VA
966,SMS53000000000000001,2025,M09,September,3667.4,Preliminary,4.9,-0.2,1.2,13.4,0.1,0.0,0.0,0.4,2025-09-01,WA
967,SMS53000000000000001,2025,M08,August,3662.5,,-9.8,-5.2,0.1,20.5,-0.3,-0.1,0.0,0.6,2025-08-01,WA
968,SMS53000000000000001,2025,M07,July,3672.3,,4.7,8.2,0.6,33.0,0.1,0.2,0.0,0.9,2025-07-01,WA
969,SMS53000000000000001,2025,M06,June,3667.6,,-0.1,1.4,-6.6,27.0,0.0,0.0,-0.2,0.7,2025-06-01,WA
970,SMS53000000000000001,2025,M05,May,3667.7,,3.6,5.3,5.8,28.6,0.1,0.1,0.2,0.8,2025-05-01,WA
971,SMS53000000000000001,2025,M04,April,3664.1,,-2.1,-7.6,35.9,32.3,-0.1,-0.2,1.0,0.9,2025-04-01,WA
972,SMS53000000000000001,2025,M03,March,3666.2,,3.8,-8.0,12.2,40.4,0.1,-0.2,0.3,1.1,2025-03-01,WA
973,SMS53000000000000001,2025,M02,February,3662.4,,-9.3,0.5,20.4,42.7,-0.3,0.0,0.6,1.2,2025-02-01,WA
974,SMS53000000000000001,2025,M01,January,3671.7,,-2.5,43.5,32.4,61.9,-0.1,1.2,0.9,1.7,2025-01-01,WA
975,SMS53000000000000001,2024,M12,December,3674.2,,12.3,20.2,33.6,60.3,0.3,0.6,0.9,1.7,2024-12-01,WA
976,SMS53000000000000001,2024,M11,November,3661.9,,33.7,19.9,22.8,56.6,0.9,0.5,0.6,1.6,2024-11-01,WA
977,SMS53000000000000001,2024,M10,October,3628.2,,-25.8,-11.1,-3.6,30.0,-0.7,-0.3,-0.1,0.8,2024-10-01,WA
978,SMS53000000000000001,2024,M09,September,3654.0,,12.0,13.4,28.2,53.1,0.3,0.4,0.8,1.5,2024-09-01,WA
979,SMS53000000000000001,2024,M08,August,3642.0,,2.7,2.9,22.3,43.7,0.1,0.1,0.6,1.2,2024-08-01,WA
980,SMS53000000000000001,2024,M07,July,3639.3,,-1.3,7.5,29.5,44.7,0.0,0.2,0.8,1.2,2024-07-01,WA
981,SMS53000000000000001,2024,M06,June,3640.6,,1.5,14.8,26.7,37.2,0.0,0.4,0.7,1.0,2024-06-01,WA
982,SMS53000000000000001,2024,M05,May,3639.1,,7.3,19.4,33.8,45.1,0.2,0.5,0.9,1.3,2024-05-01,WA
983,SMS53000000000000001,2024,M04,April,3631.8,,6.0,22.0,33.6,42.2,0.2,0.6,0.9,1.2,2024-04-01,WA
984,SMS53000000000000001,2024,M03,March,3625.8,,6.1,11.9,24.9,43.3,0.2,0.3,0.7,1.2,2024-03-01,WA
985,SMS53000000000000001,2024,M02,February,3619.7,,9.9,14.4,21.4,34.1,0.3,0.4,0.6,1.0,2024-02-01,WA
986,SMS53000000000000001,2024,M01,January,3609.8,,-4.1,11.6,15.2,28.0,-0.1,0.3,0.4,0.8,2024-01-01,WA
987,SMS54000000000000001,2025,M09,September,717.3,Preliminary,-2.0,-3.4,1.4,1.7,-0.3,-0.5,0.2,0.2,2025-09-01,WV
988,SMS54000000000000001,2025,M08,August,719.3,,-0.8,0.9,1.4,3.4,-0.1,0.1,0.2,0.5,2025-08-01,WV
989,SMS54000000000000001,2025,M07,July,720.1,,-0.6,3.8,6.4,4.8,-0.1,0.5,0.9,0.7,2025-07-01,WV
990,SMS54000000000000001,2025,M06,June,720.7,,2.3,4.8,4.6,5.1,0.3,0.7,0.6,0.7,2025-06-01,WV
991,SMS54000000000000001,2025,M05,May,718.4,,2.1,0.5,2.1,-8.0,0.3,0.1,0.3,-1.1,2025-05-01,WV
